0.121927,0.114469,0.124313,0.125718,0.113626,0.125891,0.127314,0.111252,0.115312,0.117751
0.206499,0.199578,0.213929,0.201429,0.191176,0.204538,0.208557,0.189061,0.202734,0.201284
0.197819,0.191192,0.203458,0.187151,0.183058,0.189689,0.189791,0.183239,0.196117,0.192886
0.147087,0.142152,0.148862,0.13938,0.138787,0.139419,0.137153,0.141441,0.147363,0.143076
0.09839,0.096033,0.096905,0.094278,0.09672,0.093063,0.091002,0.098777,0.098384,0.096674
0.063719,0.06437,0.061154,0.063399,0.066124,0.062152,0.059613,0.066978,0.064044,0.064429
0.041587,0.044538,0.039284,0.042737,0.045931,0.043132,0.041343,0.046587,0.042186,0.043877
0.027564,0.031548,0.025949,0.029977,0.033102,0.030925,0.029513,0.033827,0.029101,0.031069
0.01926,0.02332,0.018029,0.02184,0.024801,0.022977,0.022297,0.024669,0.02048,0.022422
0.014145,0.017304,0.013084,0.016698,0.019107,0.017429,0.017165,0.018914,0.015799,0.016705
0.010653,0.01329,0.009696,0.013235,0.015315,0.013327,0.013343,0.014687,0.011815,0.012382
0.00837,0.010293,0.0078,0.010711,0.012245,0.010627,0.010621,0.011887,0.009214,0.009734
0.006635,0.008446,0.006252,0.008622,0.009872,0.008479,0.008495,0.009587,0.00765,0.007574
0.005418,0.00668,0.005173,0.00731,0.008174,0.006999,0.007073,0.007748,0.006369,0.005987
0.004418,0.005575,0.004187,0.006042,0.006966,0.00554,0.005826,0.006426,0.005208,0.004922
0.003751,0.004586,0.003727,0.005001,0.005969,0.004654,0.004932,0.005364,0.004646,0.004105
0.003254,0.003852,0.003136,0.004363,0.00496,0.003734,0.004295,0.004663,0.003995,0.003469
0.002791,0.003353,0.002593,0.003519,0.00426,0.003113,0.003635,0.003915,0.003325,0.003056
0.002468,0.002871,0.002317,0.00315,0.003703,0.002608,0.003004,0.003352,0.002782,0.002615
0.002043,0.002502,0.001802,0.00264,0.003191,0.00209,0.002705,0.002864,0.002398,0.002324
0.001714,0.002157,0.001561,0.002142,0.002686,0.001713,0.002205,0.002353,0.00215,0.002002
0.001554,0.001851,0.001308,0.001923,0.002121,0.001462,0.001898,0.002098,0.001786,0.001775
0.001326,0.001543,0.001097,0.00157,0.001742,0.001241,0.001584,0.001701,0.001438,0.001598
0.001126,0.001391,0.000896,0.001303,0.001412,0.000994,0.001313,0.001479,0.001234,0.001364
0.001088,0.001212,0.000764,0.001145,0.001125,0.000812,0.001077,0.001276,0.001023,0.00121
0.000867,0.000975,0.00063,0.000919,0.000882,0.000674,0.000915,0.001099,0.000846,0.001016
0.000818,0.000838,0.000502,0.000787,0.000669,0.000555,0.000767,0.00097,0.000669,0.000876
0.00067,0.000697,0.000427,0.000643,0.000527,0.00048,0.000579,0.000797,0.000485,0.000746
0.000587,0.000602,0.000338,0.000526,0.000419,0.000403,0.000493,0.000643,0.000396,0.00067
0.000482,0.000522,0.000241,0.0004,0.0003,0.000304,0.000388,0.000537,0.000322,0.000534
0.000439,0.000509,0.000184,0.000309,0.000283,0.000253,0.000276,0.000434,0.000211,0.000404
0.000381,0.000384,0.000136,0.000293,0.00022,0.000215,0.000227,0.000359,0.000185,0.000331
