0.597105998747873,0.540958670981509,0.576247497949862,0.633029707160934,0.644162176937932,0.614437380408617,0.608979163543697,0.625071644607476,0.574999779555054,0.702571269851067,0.639321205922033,0.596056680804536,0.602903700829755,0.579659985715168,0.57362420309152,0.591564012803443,0.599923285158764,0.620221855793734,0.593305527877468,0.598653522269348
0.238353893498638,0.223041787543979,0.215409983510718,0.217239676563175,0.21257506150414,0.209687232710503,0.19325085753084,0.246867477316215,0.207447512058339,0.189326937490631,0.177506679481866,0.21566569964817,0.221141552108776,0.270997381114041,0.231423104393909,0.23610535504863,0.239072544022856,0.204317193824014,0.185469150934246,0.221410494942993
0.105213963864664,0.114776865625579,0.120230673591577,0.0888966289558846,0.0936185597009003,0.0970663186575785,0.101558986658672,0.0989797807895456,0.118101175412452,0.0655647358628656,0.0958715070498294,0.109719858562523,0.108745491900853,0.101836747290732,0.108273739716243,0.105928205489961,0.104415953159858,0.11038119340076,0.117545654148333,0.103714938231326
0.0416288236175897,0.0650709391836483,0.0581181055843114,0.0393229694816017,0.035213875686686,0.0449663601012283,0.054524852963221,0.024473797913709,0.0644536933346266,0.0272514042343065,0.0531448676007654,0.051667886462035,0.0443358875554419,0.0346583544225665,0.0518354246210551,0.0438729531686757,0.0381942913576763,0.0452882097225039,0.0632412461311912,0.0448781821227967
0.0135309107903392,0.0339661572918779,0.0214537021524245,0.0145008685530876,0.0108855714373892,0.0201398502737926,0.0272999021224439,0.00399446242295449,0.0249367323004753,0.0102462810937596,0.0227102383450757,0.0190817145326126,0.0161233433562302,0.0102771433862107,0.0224368866119375,0.0152239279762272,0.0129665717283766,0.0151974745826977,0.0285828917086247,0.0189538564638867
0.00337280767501124,0.0149108961527948,0.00645462802119799,0.00494678459001649,0.00291428218716658,0.0085400372111069,0.0105857663107216,0.000568747960884249,0.00798010704806582,0.00372111068981633,0.0078522489793399,0.00591674235276482,0.00496882908462441,0.00216036047157583,0.00871639316797023,0.00548026135952807,0.00423254296471999,0.00384015096069908,0.00921900764503073,0.00764503073002548
0.000687788231766999,0.00522454522207624,0.00167538159020166,0.00149461673441675,0.000555521264119499,0.00341689666422708,0.00305095805373566,3.52711913726666e-05,0.00177678626539808,0.00104490904441525,0.00268061054432266,0.00146816334088725,0.00138439426137716,0.000392392004020916,0.00287901099579391,0.00146816334088725,0.00105813574118,0.000643699242551165,0.00221326725863483,0.00297600677206874
9.69957762748331e-05,0.00156515911716208,0.000374756408334583,0.000449707690001499,6.17245849021665e-05,0.001322669676475,0.000643699242551165,8.81779784316665e-06,0.000273351733138166,0.000255716137451833,0.000714241625296498,0.000357120812648249,0.000335076318040333,1.322669676475e-05,0.000643699242551165,0.000313031823432416,0.000110222473039583,9.69957762748331e-05,0.000383574206177749,0.00125212729372966
8.81779784316665e-06,0.000383574206177749,3.08622924510833e-05,8.81779784316665e-05,1.322669676475e-05,0.000304214025589249,9.25868773532498e-05,0,3.08622924510833e-05,1.76355956863333e-05,0.000158720361177,5.73156859805832e-05,5.29067870589999e-05,4.40889892158332e-06,0.000163129260098583,3.96800902942499e-05,2.20444946079166e-05,1.322669676475e-05,3.52711913726666e-05,0.000396800902942499
0,8.81779784316665e-05,4.40889892158332e-06,2.20444946079166e-05,0,0.000114631371961166,1.322669676475e-05,0,0,0,3.96800902942499e-05,4.40889892158332e-06,8.81779784316665e-06,0,4.40889892158332e-06,4.40889892158332e-06,0,0,4.40889892158332e-06,8.37690795100831e-05
0,8.81779784316665e-06,0,8.81779784316665e-06,0,4.40889892158332e-06,0,0,0,0,0,4.40889892158332e-06,0,0,0,0,4.40889892158332e-06,0,0,3.08622924510833e-05
0,4.40889892158332e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.40889892158332e-06
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
