0.00029,0,1.25e-05,0.0002675,0.0009,0.00075,2.75e-05,0,0.0008175,5.5e-05
0.0010875,0.000215,5.5e-05,7.5e-05,0.00065,0.000195,0.0002125,0,0.000525,3.5e-05
0.0005325,0,5e-06,0.000405,8.25e-05,0.0013775,3.75e-05,0,0.000345,3.5e-05
0.00046,1e-05,2.75e-05,0,0.0004125,0.0001225,2.75e-05,0,0.0016325,7.5e-06
8.75e-05,5.5e-05,2.5e-06,8e-05,0.0002425,0,0.000185,0,0.000765,2e-05
0.00058,7.25e-05,7.5e-06,0.00013,1.25e-05,0.000675,3.25e-05,0,0.00082,0.0001925
0.0012225,0.00024,0,4e-05,0.002365,0.000385,8.75e-05,0,0.0022675,0.000215
0.0001275,1.75e-05,2.75e-05,7e-05,0.0005,5e-06,0.0001225,0,0.0010225,0.00013
3.25e-05,2.5e-06,7.5e-06,0.0006225,0.0003425,0.000395,2.5e-06,0,0.0003225,2.25e-05
0.002065,6.75e-05,0.000105,1.5e-05,5.75e-05,0.0006825,1.5e-05,0,0.0003075,2.5e-06
0.000615,7.5e-06,1.5e-05,0.00016,4.5e-05,2.5e-06,0.000115,0,0.0029425,1.25e-05
0.00064,1.5e-05,3.5e-05,0.0001,0.0001025,0.00034,8e-05,0,0.001585,0.0001025
2.5e-05,0,4e-05,6e-05,0.00046,0.0009775,7.5e-06,0,2.5e-06,0.000175
2.25e-05,7.5e-06,4.75e-05,0.0001175,0.00159,1e-05,4.25e-05,0,0.00132,2.5e-05
0.0006625,0.0001575,0,9e-05,0.0001475,0.000105,0.00034,2.5e-06,8.5e-05,5e-06
0.001035,7.5e-06,2.5e-06,0.000255,2.25e-05,0.000835,6.5e-05,2.5e-06,0.0002825,0.0001575
0.0002325,0,6.25e-05,1.25e-05,0.0010775,0.000365,5e-06,0,4e-05,4.5e-05
0.0006525,0.0005075,7e-05,2.5e-06,0.0004375,8.5e-05,4.5e-05,0,0.002165,0.000385
0,3e-05,3.5e-05,1.75e-05,0.000395,0.001095,0.0001675,0,0.00586,0.00015
3e-05,9.75e-05,0,0.0001425,0.00115,0.0019325,0.0002475,0,6.75e-05,1e-05
2.5e-05,5e-05,2.5e-06,9.75e-05,0.0001175,0,0,0,0.000605,2.25e-05
0.0006325,2.5e-06,1e-05,0.000125,0.0011275,8.5e-05,8.5e-05,0,0.000325,1e-05
4e-05,3.25e-05,0.0001375,1.25e-05,9.5e-05,0.0009475,7.5e-05,0,0.0008475,7.25e-05
0.0001375,0.0005625,0.0002475,0.000245,0.001065,0.00032,0.0002025,0,0.002485,3.5e-05
0.00019,1.75e-05,1e-05,3.25e-05,0.00066,5e-06,9e-05,0,0.003115,5.5e-05
0.0001575,7.5e-06,0.0001175,1.25e-05,0.001285,0.0004225,1.25e-05,0,5e-06,4.75e-05
9.75e-05,2.5e-05,8.25e-05,0.0001,0.00052,0.000925,9.5e-05,0,2.5e-06,1.25e-05
0.0001725,0.0002225,0.0002025,7.5e-05,3e-05,0.0007875,0,0,0.0022425,5e-06
0.0001725,0.0001175,7.5e-06,0.000105,0.000645,0.0001475,1.5e-05,0,0.000705,0.000135
0.000495,0,1e-05,5.75e-05,0.00039,1.5e-05,0.0002525,0,0.00251,0
0.0006325,2.5e-06,7.5e-05,4e-05,0.001165,1.25e-05,3e-05,0,0.0023075,7.5e-06
0.0008025,0,2.5e-06,0.001185,0.000225,5.5e-05,0,0,0.0003325,6.75e-05
0.0006825,2.25e-05,4.75e-05,0.000295,0.0003425,0.00039,0.000125,0,0.000485,4e-05
5.75e-05,3.75e-05,5e-06,0.00017,0.0002475,2.5e-06,6e-05,0,0.000605,0.0001425
0.0001,2e-05,4.5e-05,0.000265,0.00073,0.00035,7e-05,0,2.5e-06,1.25e-05
0.0007975,7.5e-06,0.00026,0.0002125,0.0007225,0.00019,0.0001325,0,4e-05,0.0001975
0.000875,0,9e-05,0.0003725,0.0002575,0.00014,6.75e-05,0,0.0023675,9.5e-05
5e-06,7.75e-05,7.5e-06,0.00022,0.0010475,0.0005925,0.00014,0,9e-05,5.75e-05
9.75e-05,1.75e-05,0,6.75e-05,0.000465,0.0001175,5e-06,5e-06,0.000525,1.25e-05
4e-05,2.5e-06,0,0.00212,4.75e-05,0.0010225,1e-05,1.75e-05,0.0014525,7e-05
0.0002975,3.5e-05,0,4.5e-05,0.0001,9.25e-05,2.5e-06,2.25e-05,0.0007075,0
8.25e-05,1.5e-05,2.5e-06,9.5e-05,0.0001075,0,1e-05,6.75e-05,0.0011675,2.5e-06
0.000105,2.5e-06,0,0.000135,5e-06,0.00041,2.5e-06,5e-06,0.00111,0.000135
0.0005,2.5e-06,0,4.25e-05,0.0014475,0.000295,1e-05,4.75e-05,0.000855,0.0001225
7.25e-05,1.25e-05,7.5e-06,0.0002675,4e-05,0,2e-05,1.25e-05,0.0002125,0.0001225
4e-05,0,5e-06,0.0003125,0.0001675,0.000385,0,0.00015,0.0001225,2e-05
0.0005075,0,3.75e-05,2.5e-06,0.0001475,0.00033,0,2.25e-05,0.000545,2.5e-06
0.0001325,2.5e-06,0,0.00061,9.25e-05,2.5e-06,1.25e-05,2.5e-05,0.000945,0
0.0004675,3.5e-05,2.5e-06,0.0007025,1.75e-05,0.0003925,2.5e-06,7.5e-06,0.00047,0.0001225
1.75e-05,0,7.5e-06,8e-05,0.000575,0.00053,2.5e-06,7.5e-06,3e-05,0.000125
7.5e-06,1.75e-05,1.75e-05,0.000295,0.0013,9.25e-05,5e-06,1.5e-05,0.0022075,1.25e-05
0.00025,0,0,0.0002975,0.00013,7.5e-05,2e-05,0.00012,0.000765,0
0.0002775,2.5e-06,0,0.001135,5e-05,0.0003075,5e-06,1.25e-05,0.000545,8.5e-05
0.000175,2.5e-06,2e-05,7e-05,0.0015525,0.00037,1.25e-05,0.000125,0.00018,5.25e-05
0.00019,2e-05,7.5e-06,0.0001875,0.0001225,4.5e-05,5e-06,2.5e-06,0.0008875,0.00012
2.5e-06,3.75e-05,7.5e-06,1.5e-05,0.000145,0.000515,7.25e-05,0,0.000815,0.000105
2.5e-06,2.75e-05,2.5e-06,0.0004225,0.000925,0.000725,2e-05,9e-05,0.000135,0
7.5e-06,0.00013,2.5e-06,0.000715,7e-05,0,2.5e-06,0,0.000195,5e-06
0.000175,2e-05,7.5e-06,0.0002575,0.0008025,3.75e-05,2.5e-06,5e-06,0.0008,2.5e-06
2.5e-05,1.5e-05,7.5e-05,1.5e-05,8.5e-05,0.0004925,2.75e-05,0.0001,0.0016425,8e-05
0.0001675,3e-05,6.75e-05,0.0004525,0.0020225,0.00021,7.5e-06,7.5e-06,0.0005475,4.75e-05
8.25e-05,2.25e-05,2.5e-05,0.00014,0.000235,2.5e-06,2.5e-06,5e-06,0.003145,4e-05
9e-05,0,2e-05,6.25e-05,0.000925,0.0002175,2.5e-06,0.0001375,0.0004075,3.75e-05
7.5e-06,4.75e-05,1.75e-05,0.00066,0.0001225,0.0007,1.75e-05,0,0.0005175,0
0.000105,0,6.5e-05,3.25e-05,1e-05,0.00058,0,8.25e-05,0.0011075,2.5e-06
0.00011,7.5e-05,2.5e-06,0.000165,0.00048,9e-05,0,3.25e-05,0.0007975,9.25e-05
0.0001125,2.75e-05,1.5e-05,0.0001425,0.00026,1.25e-05,1e-05,0,0.0005825,0
0.000165,2e-05,5e-06,2.5e-05,0.0003375,2.5e-05,0,0,0.00068,0
0.000355,0,0,0.0014975,0.00017,0.0001075,0,1.75e-05,0.0005325,2.25e-05
6.75e-05,2.5e-06,2e-05,0.00018,4.75e-05,0.0004125,1e-05,3.75e-05,0.0004075,1.25e-05
1e-05,2.25e-05,1.25e-05,9.5e-05,0.0002675,0,2.5e-06,0,0.00067,9.25e-05
7.5e-05,2.75e-05,1.5e-05,0.00032,0.0001175,0.0002025,2.5e-06,8.5e-05,0.0004225,1.25e-05
0.0002475,1.5e-05,7.75e-05,0.000195,0.0002125,0.0002075,5e-06,2.5e-06,0.0003675,7.25e-05
0.00023,0,3e-05,0.0003175,0.0002625,8.5e-05,2.75e-05,0.0001275,0.001075,5.25e-05
0,3.25e-05,2.5e-06,0.00026,0.0003675,0.000455,5e-06,1e-05,0.0001725,8.5e-05
0.0004325,0,7.5e-05,0.000115,7.25e-05,0.00024,1.5e-05,7.5e-06,0.00031,1e-05
0.000955,0.0002,7.25e-05,0,0.0001975,5.5e-05,0.0001,3.75e-05,0.0007025,5e-06
0.000245,0.000115,2.25e-05,1e-05,0.0001575,2.5e-06,0.000315,3.75e-05,0.0006175,7.5e-06
0.0004325,0.0002075,4.5e-05,1e-05,0,0.00011,1.25e-05,5e-06,0.0004025,2.5e-05
0.002305,9.75e-05,7.5e-06,1e-05,0.001025,8.75e-05,7.75e-05,7.5e-06,0.00041,1.5e-05
0.0006025,3e-05,2e-05,1.25e-05,0.0001625,0,0.00016,5e-06,2.5e-06,2.25e-05
0.000175,2.25e-05,3.5e-05,5.75e-05,5.5e-05,8e-05,5e-06,4.75e-05,0.000205,5e-06
0.0034825,9.25e-05,0.00028,0,3e-05,0.000225,3.25e-05,3.5e-05,0.000565,0
0.0019725,2e-05,3.75e-05,3e-05,5.5e-05,0,0.000205,1.25e-05,0.001355,0
0.00046,0.000105,0.000365,2e-05,0.00014,0.0001075,0.0003525,2.5e-05,0.000295,2e-05
0.0001375,2.5e-06,8.75e-05,2.5e-06,0.00017,0.00017,5.5e-05,5.25e-05,0,2.25e-05
5e-06,1.5e-05,0.00024,7e-05,0.0009875,2.5e-06,3.5e-05,5e-06,0.000725,0
0.0010825,0.00022,0,2.5e-05,9e-05,3.25e-05,0.0003275,8.75e-05,0.0006675,0
0.001255,3.5e-05,0,7.75e-05,3.75e-05,6.25e-05,0.000165,4e-05,8.75e-05,2.25e-05
0.0001675,0,0.0001225,1e-05,0.0008125,7.75e-05,0,3.5e-05,0.00019,1.75e-05
0.000985,0.00032,0.0002425,1.25e-05,0.00018,4.25e-05,5.75e-05,2.5e-06,0.001085,4e-05
0,0.000345,3e-05,5e-06,0.0001825,0.0001475,4.75e-05,5e-06,0.000175,1.75e-05
1.25e-05,0.000255,2.5e-06,2e-05,0.001125,0.00028,0.00052,2.75e-05,0.0002125,2.5e-06
0.000135,0.0005825,7.5e-06,2e-05,0.00019,0,2.5e-06,2.5e-06,0.0001175,0
0.0004575,0.0001225,5.25e-05,2.5e-06,0.0003475,2.5e-05,0.00014,7.5e-06,0.00043,2.5e-06
0.0001125,7e-05,0.000595,0,2.75e-05,0.0002025,2.75e-05,4e-05,0.0008825,1e-05
0.0003875,0.0004875,0.00039,4.25e-05,0.0003,8.25e-05,0.00016,2e-05,0.0013325,5e-06
0.000105,6e-05,3.25e-05,7.5e-06,0.000285,0,0.0002775,3.25e-05,0.0010175,0
3.5e-05,5e-06,0.00013,0,0.0011925,8.5e-05,0,6.5e-05,0.0002325,5e-06
3.5e-05,0.0003325,0.0003375,7.5e-06,0.0002225,0.0002175,0.0001425,7.5e-06,3.5e-05,0
0.0002375,0.0001075,0.0004975,1.25e-05,2.5e-06,0.0001875,2e-05,3.5e-05,0.000755,0
0.000565,0.0005225,0.0001425,7.5e-06,0.00031,7e-05,5e-05,1.5e-05,0.000665,1e-05
0.0002075,6.5e-05,1.5e-05,1.25e-05,0.0002,2.5e-06,8.75e-05,2.5e-06,0.00012,0
0.000585,0.000155,0.00052,1e-05,0.00037,1.5e-05,4e-05,0,0.00102,0
0.0008925,1e-05,1.25e-05,0.00024,0.00038,5e-06,5e-06,3.25e-05,0.0008625,5e-06
0.00081,4.75e-05,7.25e-05,5.75e-05,0.0001175,7.75e-05,0.000365,3.25e-05,0.0004825,0
2.75e-05,0.0001325,0,2.5e-06,0.000225,0,0.0001325,7.5e-06,0.00122,1e-05
7.25e-05,2.5e-05,8e-05,1.75e-05,0.0003575,3.25e-05,7.25e-05,3e-05,5e-06,0
0.00047,0.0001425,0.00047,5.5e-05,0.0002375,0.00011,0.00026,1.75e-05,0.00073,2.25e-05
0.000875,7.5e-05,6.5e-05,2.75e-05,0.000495,4e-05,4e-05,3.5e-05,0.001825,7.5e-06
1.75e-05,0.000125,8.25e-05,2e-05,0.00101,0.0001375,0.0001975,6.5e-05,7e-05,1.25e-05
0.00027,1e-05,1.25e-05,0.0001375,5.25e-05,0.00013,0,3.75e-05,0.00053,0
0.000115,2e-05,2.25e-05,0.0001675,3.75e-05,7.5e-06,1.5e-05,3.5e-05,0.0018425,0
0.0002525,2.5e-06,3.5e-05,0.000195,0,0.000585,5e-06,4.5e-05,0.0006325,0.00014
0.0003825,2.5e-06,2.5e-06,8.25e-05,0.0001675,0.00062,2.5e-06,3.5e-05,0.0003325,0.000125
5e-05,2.5e-06,5e-06,0.000345,4.25e-05,1.25e-05,2e-05,3.5e-05,1e-05,0.0001175
7.5e-06,5e-06,1e-05,0.000475,0,0.00062,0,0.0001175,9.5e-05,2.75e-05
0.000855,0,0.0001,7.5e-06,1e-05,0.0006375,0,9.75e-05,0.0008725,2.5e-06
0.0002225,0,5e-06,0.001015,2.5e-06,7.5e-06,1.5e-05,4.75e-05,0.000745,0
0.0001425,7.5e-06,0.0001675,0.0011375,2.75e-05,0.0006775,2.5e-06,4.25e-05,7.5e-05,9.75e-05
5e-06,2.5e-06,5.25e-05,0.0001425,9.25e-05,0.0009325,0,4e-05,6.25e-05,0.0001175
2.5e-06,7.5e-06,9.5e-05,0.00053,0.000175,0.0001675,0,1.75e-05,0.0009025,2.5e-06
0.0002275,0,0,0.0006325,0,0.000185,1.5e-05,0.0001175,0.0005,0
0.0004525,0,2.5e-06,0.001755,1e-05,0.000545,0,7.5e-05,0.00029,9.75e-05
5.75e-05,0,3.75e-05,4.75e-05,0.00012,0.000685,2.5e-06,0.0001175,0.0003225,5.75e-05
0.0004025,5e-06,0.000165,0.00027,3.5e-05,0.0001425,2.5e-06,3e-05,0.000535,0.0001075
2.5e-06,1e-05,0,2.5e-05,1e-05,0.001175,3e-05,2.5e-05,0.00021,9.25e-05
1e-05,1.5e-05,0,0.0007075,0.0001675,0.001675,1.75e-05,0.000145,0.000255,0
1.25e-05,3.75e-05,0,0.001135,6.75e-05,5e-06,2.5e-06,0,8.5e-05,0
0.000215,2.5e-06,0,0.0004825,4.75e-05,9.25e-05,2.5e-06,1.75e-05,0.0003425,2.5e-06
3.5e-05,5e-06,0.000185,1.25e-05,5e-06,0.00081,1e-05,9.5e-05,0.00238,0.0001
0.00014,1.25e-05,0.0001625,0.0008475,4.5e-05,0.00034,5e-06,1.5e-05,0.0004225,3.5e-05
3e-05,5e-06,4.25e-05,0.0001875,0.0001325,2.5e-06,5e-06,3.75e-05,0.002135,2.75e-05
4.75e-05,0,5e-06,6.25e-05,0.0001975,0.00034,0,0.0001375,0.0007075,1.5e-05
3.25e-05,1e-05,0.00018,0.001015,9.25e-05,0.00176,1.75e-05,2.5e-06,0.0010425,2.5e-06
8.25e-05,0,0.00017,7.5e-05,0,0.0013375,0,8.75e-05,0.0001525,2.5e-06
9.5e-05,2.25e-05,1e-05,0.000315,4.75e-05,0.0002325,0,4.5e-05,0.000865,0.000115
0.0001825,1.25e-05,0,0.0002675,1.25e-05,2.25e-05,1.75e-05,5e-06,0.00032,0
0.0003025,5e-06,0.0001775,4e-05,4.25e-05,7.25e-05,2.5e-06,0,0.0006175,0
0.00029,0,0,0.00228,6e-05,0.0001825,0,8.5e-05,0.0006075,2.75e-05
0.00039,2.5e-06,0,0.0002875,7.5e-06,0.00086,2.5e-05,9e-05,0.0005075,2e-05
1.25e-05,5e-06,0,0.0001525,7e-05,0,1e-05,7.5e-06,0.0005675,9.5e-05
3.5e-05,2.5e-06,1e-05,0.00043,9.5e-05,0.0002375,1e-05,7.25e-05,0.0002475,5e-06
0.000285,0,0.00012,0.00051,3.75e-05,0.0005625,0,3.5e-05,0.0002625,6.75e-05
0.0003,0,1.25e-05,0.000445,0.00012,0.0001225,5e-06,8.25e-05,0.00135,5e-05
1e-05,2.5e-06,1.75e-05,0.0004475,0.00016,0.0011775,7.5e-06,3e-05,0.0001025,6e-05
0.000975,0.0003775,3e-05,7.5e-06,0.0002525,0,7.25e-05,0.0001425,0.0012725,0
0.0005,2.5e-05,4.25e-05,2.25e-05,0,6.75e-05,2e-05,3e-05,0.0004375,2.5e-06
0.0019825,3.5e-05,0,1.5e-05,0.0004925,0.0001,8e-05,0.000105,0.00075,0
0.0005825,5e-05,3.75e-05,1.75e-05,0.0002125,2.5e-06,2.5e-05,4.25e-05,0.00013,2.5e-06
8.5e-05,8.25e-05,3.5e-05,0,0.00012,3.5e-05,5e-06,0.0004125,0.0002425,0
0.002545,7.5e-06,0.0002375,2.5e-06,2e-05,0.0001725,7.25e-05,0.0002175,0.0003925,0
0.00074,0.000165,3e-05,5e-05,1.25e-05,0,0.00015,0.000115,0.00169,0
0.0004775,0.0002675,0.0001025,3.5e-05,6.25e-05,9.5e-05,6e-05,7e-05,0.0004925,0
0.0001425,1.75e-05,6.25e-05,4.5e-05,0.000375,0.0001525,9.5e-05,5e-05,2.5e-06,0
0,9e-05,8e-05,0,0.0003775,2.5e-06,2.25e-05,5.5e-05,0.001215,2.5e-06
0.001325,3.75e-05,0,0.0002825,1.25e-05,5e-06,0.0001075,0.000215,0.0002175,0
0.00171,1.5e-05,0,1.75e-05,5e-06,1.75e-05,8.25e-05,0.00012,0.000115,0
0.00013,3.5e-05,0.0001075,1.25e-05,0.0004625,6e-05,5e-06,0.0001575,0.00012,2.5e-06
0.001185,0.00031,0.0001275,1e-05,0.0003075,1.5e-05,3.25e-05,7.5e-06,0.00129,2.5e-06
8e-05,0.0003125,4.25e-05,2.75e-05,0.0001975,3.25e-05,4e-05,3.25e-05,0.0011275,0
1.5e-05,0.000205,0,0.00011,0.0005075,0.0001825,0.00017,0.0002725,0.00017,0
0.00017,0.0008825,2e-05,7.5e-06,0.00011,0,0,1.25e-05,0.0001825,0
0.000635,0.0001225,2.25e-05,0.0001125,0.0005025,5.75e-05,3.75e-05,5.5e-05,0.000565,0
0.0003275,7e-05,0.0001875,2.5e-06,5e-06,0.0001575,5e-06,0.00043,0.001,0
0.0010775,0.0003775,0.000215,3.5e-05,0.000215,0.0001225,2e-05,9.25e-05,0.0009475,2.5e-06
4.75e-05,0.000245,2.25e-05,1e-05,0.00038,0,6.5e-05,8e-05,0.001815,0
0.0001025,0,0.000125,2.5e-06,0.0004825,2.5e-05,2.5e-06,0.0003925,0.0001725,0
3e-05,0.0007875,0.0001325,6.5e-05,0.00045,0.00015,0.0001225,1.25e-05,4e-05,0
0.0002975,1.25e-05,0.000185,2e-05,2.25e-05,0.000135,0,0.000355,0.0009,0
0.0010275,0.000725,6.75e-05,2.75e-05,0.000525,6.25e-05,3.5e-05,7.5e-05,0.00032,0
0.000345,0.000145,0,0.0001425,0.0001175,2.5e-06,2.5e-05,2.5e-06,0.000565,0
0.00097,0.00028,0.000155,0,0.0003525,0,2.5e-05,2.5e-06,0.001435,0
0.001195,5e-06,2.5e-06,7e-05,0.00011,5e-06,2e-05,0.0001475,0.0007525,0
0.000845,2.5e-05,7.5e-05,0,0.000135,0.0001375,6.75e-05,0.0001075,0.000525,0
2.5e-05,0.00025,0,0.000135,0.0001825,0,3e-05,0,0.0007975,0
0.00013,9e-05,7.75e-05,0.0001175,0.0003275,7.5e-06,5.75e-05,0.00023,1.25e-05,0
0.00096,0.0001175,0.00017,0.0002375,0.0002675,8e-05,7.75e-05,2.5e-06,0.00013,2.5e-06
0.001115,7.5e-06,0.00014,0.0001475,0.000155,4.25e-05,1.5e-05,0.0003025,0.0018475,0
5e-05,0.00014,2.25e-05,0.0001475,0.0006025,6e-05,2.75e-05,4.25e-05,7e-05,2.5e-06
0.00031,7e-05,7.5e-06,5.5e-05,2.5e-06,2.5e-06,1e-05,5.25e-05,0.000535,7.5e-06
0.0009575,3.5e-05,0,3.25e-05,0.000285,0,0.0001,6e-05,0.0008025,1.25e-05
0.000345,6.25e-05,1e-05,0.000105,0.0001225,0,9e-05,0.000175,0.000175,5e-06
4e-05,7.75e-05,3e-05,7e-05,3e-05,0,0,0.0004675,0.0001575,2.5e-06
0.001225,2.5e-06,6.25e-05,7.5e-06,1.25e-05,0,4.75e-05,0.000285,0.00129,0
0.00024,3.75e-05,2.5e-05,5e-05,0,0,0.00021,9.5e-05,0.0013875,5e-06
0.000215,0.00024,5.25e-05,3.25e-05,9.25e-05,2.5e-06,0.000185,0.0001,0.0004225,5e-06
6e-05,2.75e-05,2.25e-05,6e-05,0.0002825,2.5e-06,3.25e-05,0.0001725,5e-06,1e-05
0,5.25e-05,8e-05,4e-05,0.0003,0,4.25e-05,8e-05,0.001245,2.5e-06
0.000465,1.5e-05,0,9e-05,2.5e-05,2.5e-06,0.0002775,0.00036,0.000435,0
0.001,2.5e-06,2.5e-06,0.0001025,0,0,0.0001725,0.0001475,0.0001875,1.5e-05
1.5e-05,2.5e-05,2e-05,1.5e-05,0.000285,0,1e-05,0.00038,0.0006775,0
0.000835,0.000115,7.5e-05,1.25e-05,0.0002375,0,3e-05,1e-05,0.0011075,3e-05
3.5e-05,6.25e-05,5e-06,2.5e-05,0.0001025,2.5e-06,7.5e-05,3e-05,0.00068,5e-06
5e-06,0.000105,0,5.75e-05,0.0003425,5e-06,0.000365,0.00031,0.00042,0
0.00012,0.000685,5e-06,5.25e-05,8.25e-05,0,0,1.75e-05,7.75e-05,2.5e-06
0.000185,4.25e-05,0,5.5e-05,0.000335,0,0.0001,7.75e-05,0.0006,2.5e-06
0.00023,7e-05,8.75e-05,4.75e-05,1.75e-05,0,4.5e-05,0.00025,0.00254,7.5e-06
0.0008025,0.0001875,5.75e-05,8.5e-05,0.000145,0,0.000105,9.75e-05,0.0007425,0
0,0.0002475,2.5e-05,7.5e-06,0.0001425,0,0.0002125,0.000255,0.0037575,2.5e-06
2.5e-06,2.5e-06,2.25e-05,7.5e-05,0.00035,0,0,0.0003625,0.00031,7.5e-06
7.5e-06,0.00044,4.25e-05,2.25e-05,0.0002675,1e-05,5.25e-05,2e-05,9.25e-05,0
0.0001,1.25e-05,6.75e-05,2.5e-05,2.5e-06,2.5e-06,5e-06,0.0005075,0.0008375,0
0.00061,0.000455,4.75e-05,5.25e-05,0.0003525,2.5e-06,2e-05,0.0002725,0.000615,2.5e-06
0.000135,0.00021,0,5.25e-05,3e-05,0,6.5e-05,0,0.000845,0
0.0007775,0.0002825,7e-05,2.5e-05,0.00021,0,5.75e-05,2.5e-06,0.001175,2.5e-06
0.0006275,0,2.5e-06,0.0003575,0.0001,0,5e-06,0.000105,0.0010425,1e-05
0.0005825,5e-05,2.5e-06,4.75e-05,6.5e-05,0,0.0001775,0.0003175,0.00063,0
1.75e-05,0.00013,0,3e-05,0.0001,0,9.25e-05,0,0.002005,1.25e-05
6.5e-05,7.5e-05,1.5e-05,9.75e-05,0.00024,0,8.75e-05,0.0004775,2.5e-06,7.5e-06
0.000505,4e-05,5.75e-05,0.0001075,0.000175,7.5e-06,0.0001525,2.5e-05,0.0002575,2.25e-05
0.00049,5e-06,3.5e-05,0.0001225,0.0001225,2.5e-06,4e-05,0.000265,0.0029775,7.5e-06
4e-05,0.0001175,2.25e-05,5e-05,0.0003975,7.5e-06,9.75e-05,8.75e-05,8.75e-05,5e-06
0.0007675,5.25e-05,5e-06,7.5e-06,7.5e-06,0.0001675,3.25e-05,1.5e-05,0.0003575,0.0003525
0.00016,1.25e-05,1.25e-05,0.00031,0,0,5.75e-05,1.75e-05,0.000125,0.0002625
2.25e-05,1.25e-05,1.25e-05,0.000215,5e-06,0.00022,0,0.000105,4.75e-05,4e-05
0.001525,3.5e-05,0.000175,1.25e-05,0,0.0003475,7.5e-06,5.75e-05,0.0001725,2.5e-06
0.00026,2e-05,2.5e-06,0.000135,0,0,3e-05,3.25e-05,0.0008925,2.5e-06
